internal_key	display_name	description	data_type	current_value	default_value	scope	inheritance	read_api	write_api	validation	permissions	category	group	per_chat	secret	hidden	ui_visibility	widget	storage	runtime_consumer	read_fn	status
limits.embed_cache_ttl_days	Срок жизни кэша отпечатков, дней	Сколько хранить «отпечатки» текстов. Больше — быстрее поиск, но тяжелее.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_memory	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.factcheck_context_after	Контекст фактчека: сообщений после тейка	Сколько сообщений ПОСЛЕ проверяемого сообщения видит фактчек (реакции, уточнения). Больше — шире контекст, но дороже.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_factcheck	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
limits.factcheck_context_before	Контекст фактчека: сообщений до тейка	Сколько сообщений ДО проверяемого сообщения видит фактчек. Больше — шире контекст, но дороже.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_factcheck	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
limits.factcheck_context_messages	Окно контекста фактчека (сообщений)	Сколько сообщений берётся для проверки факта. Больше — точнее, но дороже.	int	runtime	-	global|chat|direct	global → chat(override)	нет API (hidden)	нет API (hidden)	int	UI: скрыт; реестр/права: сохранён	limits	limits_factcheck	true	false	true	hidden	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.factcheck_cooldown_seconds	Кулдаун фактчека, сек	Пауза между проверками фактов. Больше — бот реже проверяет.	float	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	float	view: role-matrix; edit: local_admin/global_admin	limits	limits_factcheck	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.factcheck_max_symbols	Длина ответа фактчека, символов	Максимальная длина проверки фактов. Больше — подробнее, но дольше и дороже.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_factcheck	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.full_memory_retention_days	Хранение сырых сообщений, дней	Сколько дней хранить исходные сообщения. Больше — память полнее, но тяжелее.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_memory	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.gif_interval	Интервал гифки (сообщений)	Через сколько сообщений бот кидает гифку. Меньше — чаще гифки.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_media_permsoc	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.graph_compression_log_retention_days	Ретенция лога сжатий, дней	Сколько хранить историю сжатий памяти. Больше — дольше диагностика.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_graph	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.graph_dedup_similarity_high	Порог дедупа HIGH	Выше порога — факты считаются дублями. Больше — реже дубли, но грязнее память.	float	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	float	view: role-matrix; edit: local_admin/global_admin	limits	limits_graph	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.graph_dedup_similarity_low	Порог дедупа LOW	Нижний порог похожести. Больше — реже считаются дублями, но память грязнее; меньше — чаще объединяются похожие факты.	float	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	float	view: role-matrix; edit: local_admin/global_admin	limits	limits_graph	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.graph_dedup_weight_bonus	Бонус веса при подтверждении	Насколько растёт факт, когда его повторили. Больше — важнее повторения.	float	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	float	view: role-matrix; edit: local_admin/global_admin	limits	limits_graph	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.graph_edge_weight_increment	Инкремент веса ребра графа	Насколько растёт связь между людьми и темами при упоминании. Больше — быстрее запоминает связи.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_graph	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.graph_episode_merge_batch	Пачка кластеров за прогон	Сколько кластеров сливать за раз. Больше — быстрее, но тяжелее прогон.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_graph	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
limits.graph_episode_merge_interval_days	Интервал слияния эпизодов, дней	Как часто сливать похожие эпизоды памяти. Меньше — чаще чистка.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	limits	limits_graph	true	false	false	visible	-	chat_profiles.chat_params.overrides	workers/RAG/direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
